"","year","iso2c","country.x","nominal.exchange.rate","GDP.per.capita","total.reserves.outof.total.external.debt","external.Debt/GNI","polity2","US.3m.treasury.yield","currency.crisis","lag.GDP.per.capita","lag.total.reserves"
"624",1993,"NG","Nigeria",485.26848314846,1443.98889692315,5.34359309874791,228.371802841767,-7,"3.06416666666667",1,1511.34531035085,4.12166721955195
"815",1994,"NG","Nigeria",662.4573291021,1382.87329477705,4.98355676235778,210.334478985454,-7,"4.34833333333333",0,1443.98889692315,5.34359309874791
"995",1995,"NG","Nigeria",662.4573291021,1347.8923813769,5.01288059919599,129.50682571771,-6,"5.65333333333333",0,1382.87329477705,4.98355676235778
"1158",1996,"NG","Nigeria",318.40137864046,1369.93233351094,13.7813962826888,95.9021199072746,-6,"5.13666666666667",1,1347.8923813769,5.01288059919599
"1288",1997,"NG","Nigeria",193.20743849476,1375.5139565062,27.3337686017992,84.7596635022366,-6,"5.1975",1,1369.93233351094,13.7813962826888
"1507",1998,"NG","Nigeria",190.8678186646,1376.30892695371,24.0767116924917,103.891840129067,-1,"4.90083333333333",0,1375.5139565062,27.3337686017992
"1702",1999,"NG","Nigeria",178.23932058964,1350.22516809221,19.4178328270038,84.592147741365,4,"4.76833333333333",0,1376.30892695371,24.0767116924917
"1859",2000,"NG","Nigeria",175.91043674229,1382.89524847892,31.1960855115542,80.4566400418066,4,"5.99845",0,1350.22516809221,19.4178328270038
"1970",2001,"NG","Nigeria",169.49500530944,1428.40610453666,33.8866799725801,78.4616786224253,4,"3.47681166666667",0,1382.89524847892,31.1960855115542
"2174",2002,"NG","Nigeria",154.23333590605,1606.35594300706,23.8098923089328,59.9405238269731,4,"1.63307666666667",0,1428.40610453666,33.8866799725801
"2390",2003,"NG","Nigeria",130.37741040672,1681.18353826355,20.1982290833673,61.1899284265978,4,"1.02120833333333",1,1606.35594300706,23.8098923089328
"2553",2004,"NG","Nigeria",118.79211498213,1790.29318596624,43.2515533314229,51.1595838210677,4,"1.38919166666667",0,1681.18353826355,20.1982290833673
"2728",2005,"NG","Nigeria",118.27570658118,1856.92984364354,111.172404193156,26.0460495068603,4,"3.21279166666667",0,1790.29318596624,43.2515533314229
"2861",2006,"NG","Nigeria",119.18061442028,1918.70405025849,444.356776892848,6.83115427150875,4,"4.84720833333333",0,1856.92984364354,111.172404193156
"3022",2007,"NG","Nigeria",115.45649313753,1992.04861066605,427.411213007524,7.85530102253697,4,"4.45216666666667",0,1918.70405025849,444.356776892848
"3111",2008,"NG","Nigeria",120.06566303296,2071.20160474558,408.25412504488,6.80570902770971,4,"1.36541666666667",0,1992.04861066605,427.411213007524
"3284",2009,"NG","Nigeria",101.79853656594,2178.89875887849,285.47001524703,10.2906180806076,4,"0.142583333333333",1,2071.20160474558,408.25412504488
"3459",2010,"NG","Nigeria",100,2291.36001310585,231.751601579481,4.42978188085151,4,"0.13375",0,2178.89875887849,285.47001524703
"3657",2011,"NG","Nigeria",94.10364052587,2349.29778300949,205.305043905144,4.53966225931068,4,"0.051325",0,2291.36001310585,231.751601579481
"3808",2012,"NG","Nigeria",95.90435336207,2383.97740700356,262.302760646324,4.13046231600722,4,"0.0836666666666667",0,2349.29778300949,205.305043905144
"3981",2013,"NG","Nigeria",96.71464503599,2475.94805612606,218.763711720566,4.31993346256511,4,"0.0535416666666667",0,2383.97740700356,262.302760646324
"4230",2014,"NG","Nigeria",97.9957079026,2563.09212386711,151.467575635211,4.50494757221686,4,"0.0308333333333333",0,2475.94805612606,218.763711720566
"4408",2015,"NG","Nigeria",91.17424258487,2562.52221561635,100.236600669518,6.17899069154201,7,"0.0488888888888889",0,2563.09212386711,151.467575635211
"116",1990,"NI","Nicaragua",10160.8728333333,1134.24665451017,1.50801914469423,1111.26987706263,6,"7.74166666666667",0,2562.52221561635,100.236600669518
"201",1991,"NI","Nicaragua",250.70194920986,1107.45369852693,1.52305023041511,960.375817653304,6,"5.53416666666667",1,1134.24665451017,1.50801914469423
"407",1992,"NI","Nicaragua",263.79618696175,1087.4826433444,2.53151218143268,879.240243325112,6,"3.50833333333333",0,1107.45369852693,1.52305023041511
"542",1993,"NI","Nicaragua",261.78381820275,1059.88834040183,0.505260248127483,879.958932600398,6,"3.06416666666667",0,1087.4826433444,2.53151218143268
"732",1994,"NI","Nicaragua",277.93514620582,1072.45540904112,1.1767653930516,366.081767365173,6,"4.34833333333333",0,1059.88834040183,0.505260248127483
"860",1995,"NI","Nicaragua",248.13053798284,1113.32345025853,1.34074532011316,280.942513478349,8,"5.65333333333333",0,1072.45540904112,1.1767653930516
"1139",1996,"NI","Nicaragua",228.65331839331,1161.65289195258,3.28559167685989,154.976107632593,8,"5.13666666666667",0,1113.32345025853,1.34074532011316
"1301",1997,"NI","Nicaragua",212.83921907397,1186.06775950639,6.04758578652428,153.236160990699,8,"5.1975",0,1161.65289195258,3.28559167685989
"1465",1998,"NI","Nicaragua",199.14105535181,1209.12815573473,5.56042168614803,143.358902454891,8,"4.90083333333333",0,1186.06775950639,6.04758578652428
"1685",1999,"NI","Nicaragua",181.32697500531,1273.27533292107,8.0206028215418,137.571378562599,8,"4.76833333333333",0,1209.12815573473,5.56042168614803
"1796",2000,"NI","Nicaragua",173.23725443142,1305.16012183475,7.21862648717904,139.076150444457,8,"5.99845",0,1273.27533292107,8.0206028215418
"1892",2001,"NI","Nicaragua",169.36800590156,1324.32052576312,6.01254267658744,125.658210467301,8,"3.47681166666667",0,1305.16012183475,7.21862648717904
"2121",2002,"NI","Nicaragua",159.75611372537,1315.9912530949,7.03690860588784,128.338169051722,8,"1.63307666666667",0,1324.32052576312,6.01254267658744
"2269",2003,"NI","Nicaragua",147.33871445478,1331.36382253912,7.41496406670378,133.759919442168,8,"1.02120833333333",0,1315.9912530949,7.03690860588784
"2499",2004,"NI","Nicaragua",137.36427543829,1383.91436996446,13.1102885906033,90.9570614940717,8,"1.38919166666667",0,1331.36382253912,7.41496406670378
"2686",2005,"NI","Nicaragua",129.86534756377,1424.49993277158,14.5233492151021,81.2027540579311,8,"3.21279166666667",0,1383.91436996446,13.1102885906033
"2849",2006,"NI","Nicaragua",123.58544462783,1464.35051920187,22.0005976564512,63.9958710571457,8,"4.84720833333333",0,1424.49993277158,14.5233492151021
"3010",2007,"NI","Nicaragua",114.98856337391,1518.65319903248,26.8200832596914,56.9172056796237,9,"4.45216666666667",0,1464.35051920187,22.0005976564512
"3214",2008,"NI","Nicaragua",107.71585461227,1550.50129486847,24.1804212816959,55.601157091185,9,"1.36541666666667",0,1518.65319903248,26.8200832596914
"3377",2009,"NI","Nicaragua",107.44076000963,1480.37652901593,26.6584092840831,71.2142768385532,9,"0.142583333333333",0,1550.50129486847,24.1804212816959
"3539",2010,"NI","Nicaragua",100,1526.49793806178,25.7503418268981,79.8707686057958,9,"0.13375",0,1480.37652901593,26.6584092840831
"3714",2011,"NI","Nicaragua",92.63091925695,1603.33429038139,23.9071612895072,81.0783151467251,9,"0.051325",0,1526.49793806178,25.7503418268981
"3889",2012,"NI","Nicaragua",90.21049959593,1687.35868054726,21.2481921459137,84.4382886072302,9,"0.0836666666666667",0,1603.33429038139,23.9071612895072
"3983",2013,"NI","Nicaragua",86.49833448328,1750.057433033,20.6274861907243,88.0757250975974,9,"0.0535416666666667",0,1687.35868054726,21.2481921459137
"4191",2014,"NI","Nicaragua",83.97913135875,1812.99474331537,22.5847241442389,84.9182053643221,9,"0.0308333333333333",0,1750.057433033,20.6274861907243
"4407",2015,"NI","Nicaragua",85.87602508112,1878.2007688765,23.7602907616487,82.3645592872128,9,"0.0488888888888889",0,1812.99474331537,22.5847241442389
"942",1995,"PE","Peru",96.51598747459,3140.77218924514,27.9935773113661,60.5129879783243,1,"5.65333333333333",0,2975.98055348597,27.8991115613108
"1046",1996,"PE","Peru",96.02733115766,3175.5356197658,37.8533320798356,54.1476991229528,1,"5.13666666666667",0,3140.77218924514,27.9935773113661
"1192",1997,"PE","Peru",94.44118459327,3328.59547484019,38.0357321861038,52.5119573585364,1,"5.1975",0,3175.5356197658,37.8533320798356
"1364",1998,"PE","Peru",92.37278689503,3266.57326476182,32.313661277963,56.044866866491,1,"4.90083333333333",0,3328.59547484019,38.0357321861038
"1680",1999,"PE","Peru",83.74454349796,3268.5109643701,30.821840642083,59.534664098402,1,"4.76833333333333",0,3266.57326476182,32.313661277963
"1843",2000,"PE","Peru",84.93825672265,3310.77999316433,30.0886184628052,57.0026235419151,5,"5.99845",0,3268.5109643701,30.821840642083
"2016",2001,"PE","Peru",89.18501800285,3287.28577554605,32.3927054677493,54.1654619358939,9,"3.47681166666667",0,3310.77999316433,30.0886184628052
"2141",2002,"PE","Peru",93.99035968648,3422.23834850696,34.1748359899918,53.0849788812545,9,"1.63307666666667",0,3287.28577554605,32.3927054677493
"2344",2003,"PE","Peru",93.35180315674,3520.27532160776,33.8892945355926,53.1443427021015,9,"1.02120833333333",0,3422.23834850696,34.1748359899918
"2466",2004,"PE","Peru",91.93381435801,3649.3720481147,39.8982104928696,50.0708520347505,9,"1.38919166666667",0,3520.27532160776,33.8892945355926
"2669",2005,"PE","Peru",92.33120900042,3831.36485077707,48.016191439341,41.3727350377722,9,"3.21279166666667",0,3649.3720481147,39.8982104928696
"2791",2006,"PE","Peru",91.43046745573,4069.77709804109,59.5371278430071,35.9534061055932,9,"4.84720833333333",0,3831.36485077707,48.016191439341
"3034",2007,"PE","Peru",91.47451415508,4362.94899163223,86.1874048015634,34.1961375238097,9,"4.45216666666667",0,4069.77709804109,59.5371278430071
"3184",2008,"PE","Peru",94.47375706935,4703.07992816355,89.9811597157984,30.9320299079421,9,"1.36541666666667",0,4362.94899163223,86.1874048015634
"3337",2009,"PE","Peru",95.93199057139,4695.67516656722,88.8610652385118,32.9985559972392,9,"0.142583333333333",0,4703.07992816355,89.9811597157984
"3575",2010,"PE","Peru",99.99872521999,5022.49319096369,104.889031971836,30.8384018309233,9,"0.13375",0,4695.67516656722,88.8610652385118
"3799",2011,"PE","Peru",99.12970879976,5270.94874674316,108.666607946586,28.3280610925036,9,"0.051325",0,5022.49319096369,104.889031971836
"3955",2012,"PE","Peru",106.47104483677,5520.55916695969,104.103050928142,34.1028069932979,9,"0.0836666666666667",0,5270.94874674316,108.666607946586
"4099",2013,"PE","Peru",105.56341108147,5765.8871375688,103.493442557969,33.1918751094697,9,"0.0535416666666667",0,5520.55916695969,104.103050928142
"4320",2014,"PE","Peru",103.53728579582,5825.19849361496,92.0829339711764,35.3695545109522,9,"0.0308333333333333",0,5765.8871375688,103.493442557969
"4455",2015,"PE","Peru",101.94989886207,5937.28535183218,91.679866168666,36.62742670651,9,"0.0488888888888889",0,5825.19849361496,92.0829339711764
"144",1990,"PG","Papua New Guinea",213.48166666667,1490.94647029033,16.4728805213415,83.7733737820032,4,"7.74166666666667",0,5937.28535183218,91.679866168666
"312",1991,"PG","Papua New Guinea",224.96995301705,1592.68506175052,12.4481692055407,75.7223172534564,4,"5.53416666666667",0,1490.94647029033,16.4728805213415
"443",1992,"PG","Papua New Guinea",235.08680473436,1768.27575627136,6.85087102041133,95.2183641461363,4,"3.50833333333333",0,1592.68506175052,12.4481692055407
"632",1993,"PG","Papua New Guinea",259.51724096584,2038.17201723016,5.0806991607952,71.9794748347568,4,"3.06416666666667",0,1768.27575627136,6.85087102041133
"795",1994,"PG","Papua New Guinea",269.12153136885,2105.22257765121,4.30492531997165,54.7787094194556,4,"4.34833333333333",0,2038.17201723016,5.0806991607952
"999",1995,"PG","Papua New Guinea",204.87643179144,1984.05484691674,10.6437838630932,57.3362075708199,4,"5.65333333333333",1,2105.22257765121,4.30492531997165
"1116",1996,"PG","Papua New Guinea",202.19725280512,2082.9516587258,24.2149116610988,53.4128450281204,4,"5.13666666666667",0,1984.05484691674,10.6437838630932
"1292",1997,"PG","Papua New Guinea",199.57302681533,1950.18652326783,14.7115823500886,56.1365321900516,4,"5.1975",0,2082.9516587258,24.2149116610988
"1452",1998,"PG","Papua New Guinea",161.06207043558,1828.35007659677,7.78032107596117,76.9683917134136,4,"4.90083333333333",1,1950.18652326783,14.7115823500886
"1601",1999,"PG","Papua New Guinea",130.91378791195,1814.50555787732,8.40827295237428,83.2527142491514,4,"4.76833333333333",1,1828.35007659677,7.78032107596117
"1739",2000,"PG","Papua New Guinea",126.84664463106,1724.2316835973,13.0816161293243,70.3975803949117,4,"5.99845",0,1814.50555787732,8.40827295237428
"1889",2001,"PG","Papua New Guinea",112.07072619472,1678.77770774916,21.4938217475762,72.306572557055,4,"3.47681166666667",0,1724.2316835973,13.0816161293243
"2054",2002,"PG","Papua New Guinea",95.87960085728,1634.31998897735,18.4788607586387,66.9412795231059,4,"1.63307666666667",0,1678.77770774916,21.4938217475762
"2231",2003,"PG","Papua New Guinea",94.91068364848,1628.46284772165,27.9314892175171,59.5371930653565,4,"1.02120833333333",0,1634.31998897735,18.4788607586387
"2404",2004,"PG","Papua New Guinea",97.91313625019,1631.83773637278,37.3022711907061,49.7264993657946,4,"1.38919166666667",0,1628.46284772165,27.9314892175171
"2577",2005,"PG","Papua New Guinea",99.32538576123,1693.275105483,40.1098773983306,41.3222330614445,4,"3.21279166666667",0,1631.83773637278,37.3022711907061
"2766",2006,"PG","Papua New Guinea",99.96087921483,1690.48167425389,82.1128677423116,23.3918542515333,4,"4.84720833333333",0,1693.275105483,40.1098773983306
"2946",2007,"PG","Papua New Guinea",96.41426607136,1833.41592344652,137.58362876952,17.3473405310554,4,"4.45216666666667",0,1690.48167425389,82.1128677423116
"3176",2008,"PG","Papua New Guinea",103.46996097194,1785.12512338118,139.80948235464,13.0280242146892,4,"1.36541666666667",0,1833.41592344652,137.58362876952
"3316",2009,"PG","Papua New Guinea",106.2183377281,1862.63205396808,148.623350769736,16.0893046149466,4,"0.142583333333333",0,1785.12512338118,139.80948235464
"3603",2010,"PG","Papua New Guinea",100,2004.81811175089,52.1325822520288,45.6889612656193,4,"0.13375",0,1862.63205396808,148.623350769736
"3727",2011,"PG","Papua New Guinea",107.82969317695,1982.09332545212,34.589760089302,74.5517283633701,4,"0.051325",0,2004.81811175089,52.1325822520288
"3950",2012,"PG","Papua New Guinea",124.59186385631,2029.15190985013,27.0409132769851,74.5682293341878,5,"0.0836666666666667",0,1982.09332545212,34.589760089302
"4075",2013,"PG","Papua New Guinea",120.57825074929,2061.9072509843,13.191313819093,107.717238505216,5,"0.0535416666666667",0,2029.15190985013,27.0409132769851
"4238",2014,"PG","Papua New Guinea",114.19804273945,2329.89087218397,11.403119123406,92.4212025864092,5,"0.0308333333333333",0,2061.9072509843,13.191313819093
"4481",2015,"PG","Papua New Guinea",116.40549715972,2402.53624879668,8.58091467355024,104.057627855976,5,"0.0488888888888889",0,2329.89087218397,11.403119123406
"115",1990,"PH","Philippines",163.8735,1525.81242819074,6.65873573023825,70.1894418824084,8,"7.74166666666667",0,2402.53624879668,8.58091467355024
"236",1991,"PH","Philippines",148.15495288438,1479.69881249893,13.6525427862824,71.8727143184516,8,"5.53416666666667",0,1525.81242819074,6.65873573023825
"398",1992,"PH","Philippines",162.6622459758,1448.94266917606,16.0621488222989,62.0193888433466,8,"3.50833333333333",0,1479.69881249893,13.6525427862824
"572",1993,"PH","Philippines",163.13779752484,1444.64773166936,16.4183212576912,65.3662871104362,8,"3.06416666666667",0,1448.94266917606,16.0621488222989
"748",1994,"PH","Philippines",169.85302868081,1472.98291210615,17.7520456160998,61.0554501764754,8,"4.34833333333333",0,1444.64773166936,16.4183212576912
"926",1995,"PH","Philippines",167.92333121139,1506.58429990951,19.7590868274955,51.509118205808,8,"5.65333333333333",0,1472.98291210615,17.7520456160998
"1091",1996,"PH","Philippines",172.93070986809,1558.71380860445,26.7620257992867,51.0868722542837,8,"5.13666666666667",0,1506.58429990951,19.7590868274955
"1256",1997,"PH","Philippines",166.32935346189,1603.21686847909,17.246529388217,58.2656535510477,8,"5.1975",0,1558.71380860445,26.7620257992867
"1446",1998,"PH","Philippines",130.84219363727,1559.20927750758,20.2160725683875,64.8963488999324,8,"4.90083333333333",1,1603.21686847909,17.246529388217
"1595",1999,"PH","Philippines",132.7148038396,1572.68776717625,25.7674438318121,61.9164409160331,8,"4.76833333333333",0,1559.20927750758,20.2160725683875
"1811",2000,"PH","Philippines",119.10131251959,1607.20161562841,25.7870810076274,61.5525256266545,8,"5.99845",0,1572.68776717625,25.7674438318121
"2013",2001,"PH","Philippines",108.31308460416,1618.96975728045,26.8543811550985,64.8232288781464,8,"3.47681166666667",0,1607.20161562841,25.7870810076274
"2147",2002,"PH","Philippines",106.77493689013,1643.20444148539,27.172571133952,62.250294188541,8,"1.63307666666667",0,1618.96975728045,26.8543811550985
"2322",2003,"PH","Philippines",96.83611612715,1689.98021024523,27.2194406028357,63.3377354711451,8,"1.02120833333333",0,1643.20444148539,27.172571133952
"2500",2004,"PH","Philippines",90.18243793961,1768.10683835139,26.5491330661068,56.7924641015733,8,"1.38919166666667",0,1689.98021024523,27.2194406028357
"2635",2005,"PH","Philippines",90.9120195357,1818.31543218925,31.4766375107867,48.0294585341879,8,"3.21279166666667",0,1768.10683835139,26.5491330661068
"2852",2006,"PH","Philippines",97.0393185579,1880.19244780959,39.8681106222325,40.0154251782345,8,"4.84720833333333",0,1818.31543218925,31.4766375107867
"2945",2007,"PH","Philippines",104.59150063552,1971.28171017908,57.0171125022462,33.8473187454518,8,"4.45216666666667",0,1880.19244780959,39.8681106222325
"3254",2008,"PH","Philippines",103.70690660664,2020.15040952453,64.3517322777561,28.4969157639995,8,"1.36541666666667",0,1971.28171017908,57.0171125022462
"3392",2009,"PH","Philippines",97.53471869518,2010.79931605491,78.9616461853304,27.4105783987469,8,"0.142583333333333",0,2020.15040952453,64.3517322777561
"3619",2010,"PH","Philippines",100,2129.49924655622,95.361355335923,27.1670001699334,8,"0.13375",0,2010.79931605491,78.9616461853304
"3779",2011,"PH","Philippines",98.9612419384,2171.49218151064,113.626556448521,24.6240317696918,8,"0.051325",0,2129.49924655622,95.361355335923
"3933",2012,"PH","Philippines",102.59714204887,2278.63591085665,120.782115606661,23.0174295210355,8,"0.0836666666666667",0,2171.49218151064,113.626556448521
"4101",2013,"PH","Philippines",105.40081168418,2399.60718984845,125.649247596871,20.0444198085018,8,"0.0535416666666667",0,2278.63591085665,120.782115606661
"4305",2014,"PH","Philippines",102.7409604451,2505.81886501868,102.835653803585,22.4524302181248,8,"0.0308333333333333",0,2399.60718984845,125.649247596871
"4507",2015,"PH","Philippines",108.77960225498,2615.65910183941,105.484472919844,21.5867868729785,8,"0.0488888888888889",0,2505.81886501868,102.835653803585
"15",1990,"PK","Pakistan",348.36916666667,741.801449833254,5.06417493998056,49.5105622177887,8,"7.74166666666667",0,2615.65910183941,105.484472919844
"259",1991,"PK","Pakistan",326.74659308832,757.868863261143,5.22097191072985,50.221280385339,8,"5.53416666666667",0,741.801449833254,5.06417493998056
"381",1992,"PK","Pakistan",311.58765586919,794.620985629389,6.11525052145644,50.7068005968547,8,"3.50833333333333",0,757.868863261143,5.22097191072985
"584",1993,"PK","Pakistan",300.19525786771,787.794111672404,8.12928376055091,47.3293508654072,8,"3.06416666666667",0,794.620985629389,6.11525052145644
"804",1994,"PK","Pakistan",266.32178046962,796.630568686476,13.5699747600609,52.6313817267946,8,"4.34833333333333",0,787.794111672404,8.12928376055091
"952",1995,"PK","Pakistan",252.68795896715,815.335937946488,8.36140366047115,49.4803265219415,8,"5.65333333333333",0,796.630568686476,13.5699747600609
"1137",1996,"PK","Pakistan",232.11423294866,833.747102628096,4.38238401009021,47.2760987221894,8,"5.13666666666667",0,815.335937946488,8.36140366047115
"1335",1997,"PK","Pakistan",220.16220565456,821.661818033268,5.96607646532695,48.5641976459866,7,"5.1975",0,833.747102628096,4.38238401009021
"1503",1998,"PK","Pakistan",201.86690245538,822.443036749796,5.03566804101698,52.3856661143482,7,"4.90083333333333",0,821.661818033268,5.96607646532695
"1631",1999,"PK","Pakistan",189.32027136204,832.69779224729,6.20179166301007,54.693022890017,-6,"4.76833333333333",0,822.443036749796,5.03566804101698
"1793",2000,"PK","Pakistan",188.88831208649,848.631783053007,6.32062603940677,45.2192153280324,-6,"5.99845",0,832.69779224729,6.20179166301007
"1958",2001,"PK","Pakistan",169.95079164793,846.642373050929,13.2168763362641,44.7148362136871,-6,"3.47681166666667",0,848.631783053007,6.32062603940677
"2132",2002,"PK","Pakistan",173.06827241796,855.498549835948,26.0177418200802,46.5076638615372,-5,"1.63307666666667",0,846.642373050929,13.2168763362641
"2321",2003,"PK","Pakistan",166.48538059751,878.441519662912,32.4032024738196,42.4809909449885,-5,"1.02120833333333",0,855.498549835948,26.0177418200802
"2458",2004,"PK","Pakistan",157.51934942001,923.923303987001,29.5009342265563,36.2808513648634,-5,"1.38919166666667",0,878.441519662912,32.4032024738196
"2660",2005,"PK","Pakistan",152.65677828649,974.53729826756,32.6574011081611,30.4363333726413,-5,"3.21279166666667",0,923.923303987001,29.5009342265563
"2823",2006,"PK","Pakistan",149.55910409186,1013.76537218231,34.6421774360809,26.5971407822002,-5,"4.84720833333333",0,974.53729826756,32.6574011081611
"2997",2007,"PK","Pakistan",141.74211286867,1041.28938271582,37.6090382745388,27.103221083402,2,"4.45216666666667",0,1013.76537218231,34.6421774360809
"3161",2008,"PK","Pakistan",119.24539432148,1037.5751370942,18.221664822452,28.5573253628408,5,"1.36541666666667",1,1041.28938271582,37.6090382745388
"3419",2009,"PK","Pakistan",105.83557292258,1045.20792881873,24.150124157811,32.6486060207578,5,"0.142583333333333",0,1037.5751370942,18.221664822452
"3540",2010,"PK","Pakistan",100,1040.14226787636,27.4765444503097,34.1006562278738,6,"0.13375",0,1045.20792881873,24.150124157811
"3716",2011,"PK","Pakistan",94.98246667476,1046.4935453695,27.4518829785925,28.8874176982757,6,"0.051325",0,1040.14226787636,27.4765444503097
"3892",2012,"PK","Pakistan",90.10897984997,1060.50137037536,22.0545394282463,26.3019871535015,6,"0.0836666666666667",0,1046.4935453695,27.4518829785925
"4044",2013,"PK","Pakistan",83.78068528876,1083.96700718836,13.1892015871354,23.8518007172295,7,"0.0535416666666667",0,1060.50137037536,22.0545394282463
"4221",2014,"PK","Pakistan",85.4487404529,1111.19596166823,23.2445069372509,23.8352827974458,7,"0.0308333333333333",0,1083.96700718836,13.1892015871354
"4412",2015,"PK","Pakistan",92.12186133563,1140.20627149045,30.429272569207,22.927598690529,7,"0.0488888888888889",0,1111.19596166823,23.2445069372509
"921",1995,"PY","Paraguay",173.53797689409,3910.38486969902,42.2688691217029,32.0543207801665,7,"5.65333333333333",0,3746.90476033859,48.4887167414125
"1138",1996,"PY","Paraguay",173.30796167222,3882.35096308861,40.7892071936235,27.969478047537,7,"5.13666666666667",0,3910.38486969902,42.2688691217029
"1329",1997,"PY","Paraguay",172.96579367655,3957.958015862,33.877672682314,27.3061278398371,7,"5.1975",0,3882.35096308861,40.7892071936235
"1451",1998,"PY","Paraguay",144.67078719425,3875.85037143399,30.9548157321532,34.1455124083806,6,"4.90083333333333",1,3957.958015862,33.877672682314
"1673",1999,"PY","Paraguay",142.38133791238,3743.73199268609,28.7821904497553,44.837145619875,7,"4.76833333333333",0,3875.85037143399,30.9548157321532
"1857",2000,"PY","Paraguay",130.39169758585,3584.15552951489,24.8682014182677,43.8386077329317,7,"5.99845",0,3743.73199268609,28.7821904497553
"1972",2001,"PY","Paraguay",121.67473850886,3485.94309061021,25.2213499318687,42.5256061888615,7,"3.47681166666667",0,3584.15552951489,24.8682014182677
"2173",2002,"PY","Paraguay",103.59749431045,3420.67164494072,19.0085388341448,58.8960959505478,7,"1.63307666666667",0,3485.94309061021,25.2213499318687
"2348",2003,"PY","Paraguay",89.98773096251,3505.25842418871,14.4647432266565,124.973342118149,8,"1.02120833333333",0,3420.67164494072,19.0085388341448
"2497",2004,"PY","Paraguay",92.776716394,3586.22473099205,15.8338638718625,109.260039615977,8,"1.38919166666667",0,3505.25842418871,14.4647432266565
"2645",2005,"PY","Paraguay",85.08788997287,3604.74822151427,15.6234013780331,112.79468693932,8,"3.21279166666667",0,3586.22473099205,15.8338638718625
"2860",2006,"PY","Paraguay",91.12664350582,3721.96584825011,17.7950387380212,102.572164293111,8,"4.84720833333333",0,3604.74822151427,15.6234013780331
"2981",2007,"PY","Paraguay",97.00487779492,3868.93155342622,22.9741915876897,83.7004950518786,8,"4.45216666666667",0,3721.96584825011,17.7950387380212
"3099",2008,"PY","Paraguay",107.30311740247,4059.87102464312,22.8674225036721,72.0458258200719,8,"1.36541666666667",0,3868.93155342622,22.9741915876897
"3279",2009,"PY","Paraguay",98.37764535896,3996.05632055319,27.6996898767439,94.6517943745855,8,"0.142583333333333",0,4059.87102464312,22.8674225036721
"3453",2010,"PY","Paraguay",100,4382.69044870854,26.2010631680636,85.4128353688212,8,"0.13375",0,3996.05632055319,27.6996898767439
"3627",2011,"PY","Paraguay",109.50818764899,4508.00501763425,31.9785974443579,65.4108394529828,8,"0.051325",0,4382.69044870854,26.2010631680636
"3824",2012,"PY","Paraguay",109.12300270808,4423.67886555154,31.1287786318017,69.961055878458,8,"0.0836666666666667",0,4508.00501763425,31.9785974443579
"4068",2013,"PY","Paraguay",117.06795885052,4731.86381416996,37.3830385691528,57.5732499479204,9,"0.0535416666666667",0,4423.67886555154,31.1287786318017
"4272",2014,"PY","Paraguay",120.52999691626,4896.11283151971,42.3556683959142,56.212735809652,9,"0.0308333333333333",0,4731.86381416996,37.3830385691528
"4490",2015,"PY","Paraguay",119.17828977463,4981.14916489521,36.8283286946644,62.5402538620282,9,"0.0488888888888889",0,4896.11283151971,42.3556683959142
"378",1992,"RO","Romania",9496.55493630719,4320.31238046373,71.0442580475072,13.0718511659867,5,"3.50833333333333",1,4692.89234466684,91.2041175558879
"541",1993,"RO","Romania",4023.8108488634,4392.33711197949,44.8720356742665,16.3314913748564,5,"3.06416666666667",1,4320.31238046373,71.0442580475072
"669",1994,"RO","Romania",1697.27592764125,4571.68273326124,55.2032185246929,18.7066257960406,5,"4.34833333333333",1,4392.33711197949,44.8720356742665
"842",1995,"RO","Romania",1324.86781207648,4907.93882608604,38.4120245531065,18.2573707676371,5,"5.65333333333333",1,4571.68273326124,55.2032185246929
"1036",1996,"RO","Romania",914.60044916169,5112.57606044569,37.18118474319,22.9262891474774,8,"5.13666666666667",1,4907.93882608604,38.4120245531065
"1251",1997,"RO","Romania",452.74903587146,4880.37718586321,48.558441894944,27.133184540677,8,"5.1975",1,5112.57606044569,37.18118474319
"1385",1998,"RO","Romania",392.72633819877,4788.41246860479,37.5476132989602,24.3687419392665,8,"4.90083333333333",0,4880.37718586321,48.558441894944
"1543",1999,"RO","Romania",243.73816657832,4776.6781555494,27.3384633179697,25.4876697297384,8,"4.76833333333333",1,4788.41246860479,37.5476132989602
"1814",2000,"RO","Romania",194.12889031616,4897.41923334229,30.1591330153491,30.2856604764937,8,"5.99845",1,4776.6781555494,27.3384633179697
"1976",2001,"RO","Romania",151.29961149677,5243.95049835447,38.1275644271135,31.4857557758727,8,"3.47681166666667",1,4897.41923334229,30.1591330153491
"2074",2002,"RO","Romania",127.928400418,5617.71228925116,43.4149389841349,36.7112484261368,8,"1.63307666666667",1,5243.95049835447,38.1275644271135
"2264",2003,"RO","Romania",110.14207712032,5970.96168202494,41.5552729455906,38.8600938953465,8,"1.02120833333333",0,5617.71228925116,43.4149389841349
"2507",2004,"RO","Romania",103.05892821646,6507.02064766336,54.2128654815002,40.6324519079857,9,"1.38919166666667",0,5970.96168202494,41.5552729455906
"2600",2005,"RO","Romania",114.14853736353,6820.47674841421,55.5527832284874,40.167402519872,9,"3.21279166666667",0,6507.02064766336,54.2128654815002
